# AEPS  Gas Usage  Average Gas Usage  Routed Cars  Dead Cars
100 0 0.0 0 0
200 0 0.0 0 0
300 0 0.0 0 0
400 0 0.0 0 0
500 0 0.0 0 0
600 0 0.0 0 0
700 18 6.0 3 0
800 176 11.0 16 2
900 428 26.75 16 4
1000 1119 30.243243243243242 37 3
1100 2058 39.57692307692308 52 6
1200 1495 31.80851063829787 47 7
1300 1730 30.892857142857142 56 9
1401 1557 27.803571428571427 56 8
1500 2220 28.10126582278481 79 8
1600 1486 20.63888888888889 72 7
1700 2280 29.61038961038961 77 4
1800 1792 24.88888888888889 72 4
