2 0 0.000000 0.000000 0 0
100 0 0.000000 0.000000 0 0
200 0 0.000000 0.000000 0 0
300 0 0.000000 0.000000 0 0
400 0 0.000000 0.000000 0 0
500 0 0.000000 0.000000 0 0
600 0 0.000000 0.000000 0 0
700 23 13.000000 0.800000 1 0
800 235 26.145573 0.966342 9 0
900 459 34.362823 0.749797 13 4
1000 745 26.706202 0.837425 27 5
1100 1281 32.332615 0.818645 39 8
1200 1469 29.983236 0.836269 48 9
1300 1566 34.749313 0.789901 44 11
1400 1719 30.125250 0.859192 56 9
1500 2157 32.239464 0.899171 67 7
1600 2375 31.346218 0.902314 75 8
1700 2351 30.969173 0.909907 76 7
1800 2458 32.305412 0.901045 76 8
1900 2306 31.054209 0.900711 74 8
2000 2355 30.640690 0.899509 76 8
2100 2513 31.338049 0.916281 79 7
2200 2264 29.192724 0.907058 77 8
2300 2078 29.001678 0.908189 71 7
2400 2119 27.643890 0.904787 76 8
2500 2483 30.235535 0.917827 81 7
2600 2482 30.570593 0.923090 81 6
2700 2283 28.992153 0.913459 79 7
2800 2386 28.789608 0.935740 82 5
2900 2490 29.779831 0.925013 83 6
3000 2544 31.125418 0.933002 81 5
3100 2266 29.985495 0.888472 75 9
3200 2120 27.867712 0.902048 76 8
3300 2193 27.343842 0.905865 80 8
3400 2491 29.610937 0.914971 83 7
3500 2223 28.911457 0.912711 77 7
3600 2386 29.791763 0.914827 79 7
3700 2168 27.620565 0.926430 79 6
3800 2533 30.540426 0.919033 82 7
3900 2485 29.322851 0.917875 84 7
4000 2454 29.122824 0.903405 84 9
4100 2345 29.375830 0.913598 80 7
4200 2173 27.734715 0.906585 78 8
4300 2368 30.274998 0.911794 78 7
4400 2255 28.003122 0.922305 80 6
4500 2424 30.398788 0.914168 79 7
4600 2425 30.350574 0.915628 79 7
4700 2353 28.251425 0.917273 83 7
4800 2152 27.692596 0.916782 77 7
4900 2395 30.256588 0.909269 79 8
5000 2659 31.910040 0.931764 83 6
5100 2341 29.680973 0.922379 78 6
5200 2283 28.690388 0.914632 79 7
5300 2357 29.110250 0.918283 81 7
5400 2619 31.951101 0.910614 82 8
5500 2372 29.547552 0.904335 80 8
5600 2493 30.116068 0.912600 82 8
5700 2326 28.881947 0.915868 80 7
5800 2399 29.217361 0.918454 81 7
5900 2055 28.361652 0.901607 72 7
6000 2359 30.079290 0.920529 78 6
6100 2270 27.559549 0.915305 82 7
6200 2385 29.540695 0.917026 81 7
6300 2461 31.111469 0.917548 78 7
6400 2515 30.582117 0.922451 82 6
6500 2233 28.249533 0.907816 78 8
6600 2298 27.737423 0.924426 82 6
6700 2558 31.457653 0.899545 81 9
6800 2321 29.475422 0.914726 79 7
6900 2150 26.752117 0.917050 80 7
7000 2313 29.308115 0.914617 78 7
7100 2255 28.339457 0.903288 79 8
7200 2225 28.726898 0.929713 77 5
7300 2158 27.963980 0.922368 77 6
7400 2257 29.813854 0.918874 75 6
7500 2399 29.119604 0.919568 82 7
7600 2334 28.899282 0.915155 80 7
7700 2235 27.237331 0.916525 82 7
7800 2330 28.688864 0.923089 81 6
7900 2285 30.128113 0.907345 75 7
8000 2226 28.125275 0.911118 78 7
8100 2156 28.798716 0.914749 74 7
8200 2204 28.454746 0.903314 77 8
8300 2502 30.287888 0.910286 82 8
8400 2485 29.878408 0.915345 83 7
8500 2445 29.997278 0.915887 81 7
8600 2319 29.915888 0.924390 77 6
8700 2490 29.595999 0.923631 84 7
8800 2535 30.355082 0.923474 83 7
8900 2150 28.543644 0.910743 75 7
9000 2145 27.282963 0.922490 78 6
9100 2139 28.950333 0.910090 74 7
9200 2500 29.635233 0.909427 84 8
9300 2246 28.814945 0.911325 77 7
9400 2231 28.972269 0.917940 76 6
9500 2145 28.689362 0.922682 74 6
9600 2397 30.209818 0.913519 79 7
9700 2498 28.954660 0.927297 86 6
9800 2252 29.188797 0.911744 76 7
9900 2222 30.190588 0.910420 73 7
10000 2386 29.812733 0.916542 80 7
10100 2484 30.384558 0.914643 81 7
10200 2115 27.578516 0.894194 76 9
10300 2315 29.338587 0.904311 78 8
10400 2493 29.323120 0.908978 84 8
10500 2304 29.627863 0.923315 77 6
10600 2422 30.248297 0.906593 79 8
10700 2319 27.876526 0.909840 83 8
10800 2482 29.666296 0.919405 83 7
10900 2320 29.335764 0.917450 79 7
11000 2461 31.987946 0.912775 77 7
11100 2429 29.642246 0.928347 82 6
11200 2291 28.104496 0.923273 81 6
11300 2288 28.170599 0.907621 81 8
11400 2501 29.317913 0.933666 85 6
11500 2356 28.604345 0.910741 81 8
11600 2533 29.720043 0.915841 85 7
11700 2313 29.043081 0.914664 80 7
11800 2558 30.621618 0.917366 83 7
11900 2365 28.769373 0.918286 81 7
12000 2455 30.493790 0.893845 80 9
12100 2421 27.986919 0.926741 86 6
12200 2603 31.471502 0.900766 82 9
12300 2393 29.573307 0.902041 81 8
12400 2220 29.152969 0.906197 76 7
12500 2225 29.888794 0.909978 74 7
12600 2164 27.305389 0.912440 79 7
12700 2266 28.385342 0.907878 79 8
12800 2222 27.222179 0.918671 81 7
12900 2430 30.406082 0.906541 80 8
13000 2293 30.513275 0.912016 75 7
13100 2128 27.278042 0.922148 78 6
13200 2316 29.550457 0.902294 78 8
13300 2469 30.443924 0.925715 81 6
13400 2366 29.218212 0.925646 81 6
13500 2344 28.451130 0.914087 82 7
13600 2453 29.780191 0.903294 82 8
13700 2546 31.479328 0.915345 80 7
13800 2375 28.636103 0.925890 82 6
13900 2499 29.997997 0.928073 83 6
14000 2196 28.682098 0.912975 76 7
